"company_name","bloom_field","bloom_postings","total","cum_postings","cum_share","n_companies","company_index","company_share"
"kühne  nagel ag","Machine Learning AI",1,34632,32442,0.988061156118658,2578,2186,0.847944142746315
"l&g technologies","Cloud computing",1,68768,62601,0.989817376867737,4399,3755,0.85360309161173
"l&g technologies","Machine Learning AI",1,34632,32443,0.988091612353049,2578,2187,0.84833204034135
"l&g technologies","Smart devices",1,24824,22442,0.980728051391863,2641,2200,0.833017796289284
"l'emploi du temps","Virtual Reality",1,4164,3974,0.981961947121324,453,380,0.838852097130243
"la brunner head of human resources centris ag","Cloud computing",1,68768,62602,0.989833188394339,4399,3756,0.853830416003637
"la fédération des coopératives migros","Machine Learning AI",1,34632,32444,0.98812206858744,2578,2188,0.848719937936385
"la international computer consultants ltd","Cloud computing",1,68768,62603,0.989848999920942,4399,3757,0.854057740395544
"la poste","Cloud computing",1,68768,62604,0.989864811447545,4399,3758,0.854285064787452
"la poste","Machine Learning AI",1,34632,32445,0.988152524821831,2578,2189,0.84910783553142
"la prairie group ag","Cloud computing",1,68768,62605,0.989880622974148,4399,3759,0.854512389179359
"laboratory animal services center (lasc)","Smart devices",1,24824,22443,0.9807717519556,2641,2201,0.833396440742143
"lafargeholcim","Machine Learning AI",1,34632,32446,0.988182981056222,2578,2190,0.849495733126455
"lafargeholcim - holcim technology and services","Cloud computing",1,68768,62606,0.989896434500751,4399,3760,0.854739713571266
"landert motoren","Virtual Reality",1,4164,3975,0.982209043736101,453,381,0.841059602649007
"landratsamt breisgau-hochschwarzwald","Smart devices",1,24824,22444,0.980815452519338,2641,2202,0.833775085195002
"laufbahn & metier gmbh kanton thurgau","Cloud computing",1,68768,62607,0.989912246027354,4399,3761,0.854967037963173
"lavoris","Cloud computing",1,68768,62608,0.989928057553957,4399,3762,0.855194362355081
"lc - india's leading crap chain","Cloud computing",1,68768,62609,0.98994386908056,4399,3763,0.855421686746988
"ldk sarl","Smart devices",1,24824,22445,0.980859153083075,2641,2203,0.834153729647861
"le grand bellevue","Smart devices",1,24824,22446,0.980902853646812,2641,2204,0.834532374100719
"le job","Solar Power",1,7667,6171,0.982174120643005,744,632,0.849462365591398
"le mercato de l'emploi","Cloud computing",1,68768,62610,0.989959680607163,4399,3764,0.855649011138895
"leap29","Cloud computing",1,68768,62611,0.989975492133766,4399,3765,0.855876335530802
"ledger","Cloud computing",1,68768,62612,0.989991303660368,4399,3766,0.85610365992271
"ledgy 8008 zürich, zh homeoffice","Cloud computing",1,68768,62613,0.990007115186971,4399,3767,0.856330984314617
"leibniz-zentrum für psychologische information","Machine Learning AI",1,34632,32447,0.988213437290613,2578,2191,0.84988363072149
"leibniz-zentrum für psychologische information","Virtual Reality",1,4164,3976,0.982456140350877,453,382,0.84326710816777
"leibnizinstitut für psychologie","Virtual Reality",1,4164,3977,0.982703236965654,453,383,0.845474613686534
"leica geosystems","Smart devices",1,24824,22447,0.980946554210549,2641,2205,0.834911018553578
"leica geosystems ag","Smart devices",1,24824,22448,0.980990254774287,2641,2206,0.835289663006437
"leica geosystems ag (heerbrugg)","Cloud computing",1,68768,62614,0.990022926713574,4399,3768,0.856558308706524
"leica geosystems part of hexagon","Smart devices",1,24824,22449,0.981033955338024,2641,2207,0.835668307459296
"leister","Cloud computing",1,68768,62615,0.990038738240177,4399,3769,0.856785633098431
"leister ag","Cloud computing",1,68768,62616,0.99005454976678,4399,3770,0.857012957490339
"leister technologies ag","Cloud computing",1,68768,62617,0.990070361293383,4399,3771,0.857240281882246
"lenovo 1,096 bewertungen zürich, zh","Smart devices",1,24824,22450,0.981077655901761,2641,2208,0.836046951912155
"leonteq securities ag","Cloud computing",1,68768,62618,0.990086172819986,4399,3772,0.857467606274153
"les amis","Cloud computing",1,68768,62619,0.990101984346589,4399,3773,0.857694930666061
"leteam ressources humaines","Smart devices",1,24824,22451,0.981121356465498,2641,2209,0.836425596365013
"levantis excellent it solutions","Cloud computing",1,68768,62620,0.990117795873192,4399,3774,0.857922255057968
"levantis excellent it solutions aesch, bl","Cloud computing",1,68768,62621,0.990133607399795,4399,3775,0.858149579449875
"lg electronics deutschland gmbh","Smart devices",1,24824,22452,0.981165057029236,2641,2210,0.836804240817872
"lgt bank","Machine Learning AI",1,34632,32448,0.988243893525005,2578,2192,0.850271528316524
"lgt bank ag","Smart devices",1,24824,22453,0.981208757592973,2641,2211,0.837182885270731
"lhh","Cloud computing",1,68768,62622,0.990149418926397,4399,3776,0.858376903841782
"lia infraservices (opc) pvt ltd","Cloud computing",1,68768,62623,0.990165230453,4399,3777,0.858604228233689
"liebherr group","Cloud computing",1,68768,62624,0.990181041979603,4399,3778,0.858831552625597
"liebherr-elektronik gmbh","Machine Learning AI",1,34632,32449,0.988274349759396,2578,2193,0.850659425911559
"liebherrcomponents ag","Machine Learning AI",1,34632,32450,0.988304805993787,2578,2194,0.851047323506594
"liechtensteinische landesbank ag","Cloud computing",1,68768,62625,0.990196853506206,4399,3779,0.859058877017504
"lightbird ventures","Cloud computing",1,68768,62626,0.990212665032809,4399,3780,0.859286201409411
"lightcyber","Cloud computing",1,68768,62627,0.990228476559412,4399,3781,0.859513525801318
"lightingsoft","Cloud computing",1,68768,62628,0.990244288086015,4399,3782,0.859740850193226
"lightingsoft ag","Cloud computing",1,68768,62629,0.990260099612618,4399,3783,0.859968174585133
"liight","Solar Power",1,7667,6172,0.982333280280121,744,633,0.850806451612903
"liiva ag","Cloud computing",1,68768,62630,0.990275911139221,4399,3784,0.86019549897704
"limeade","Cloud computing",1,68768,62631,0.990291722665823,4399,3785,0.860422823368947
"limebike switzerland 8048 zürich, zh","Smart devices",1,24824,22454,0.98125245815671,2641,2212,0.83756152972359
"linde india limited","Smart devices",1,24824,22455,0.981296158720448,2641,2213,0.837940174176448
"lindt & sprüngli (international) ag","Smart devices",1,24824,22456,0.981339859284185,2641,2214,0.838318818629307
"link institut für markt- und sozialforschung","Cloud computing",1,68768,62632,0.990307534192426,4399,3786,0.860650147760855
"linkyard ag","Cloud computing",1,68768,62633,0.990323345719029,4399,3787,0.860877472152762
"lionscout group 3011 bern, be","Cloud computing",1,68768,62634,0.990339157245632,4399,3788,0.861104796544669
"lionscout group 3011 bern, be","Machine Learning AI",1,34632,32451,0.988335262228178,2578,2195,0.851435221101629
"lionstep","Machine Learning AI",1,34632,32452,0.988365718462569,2578,2196,0.851823118696664
"lionstep ag zürich, zh","Cloud computing",1,68768,62635,0.990354968772235,4399,3789,0.861332120936577
"lip suisse","Smart devices",1,24824,22457,0.981383559847922,2641,2215,0.838697463082166
"lippuner energie- und metallbautechnik","Cloud computing",1,68768,62636,0.990370780298838,4399,3790,0.861559445328484
"lippuner energie- und metallbautechnik","Solar Power",1,7667,6173,0.982492439917237,744,634,0.852150537634409
"lipschule ag","Smart devices",1,24824,22458,0.981427260411659,2641,2216,0.839076107535025
"little bees childcare parramatta","Cloud computing",1,68768,62637,0.990386591825441,4399,3791,0.861786769720391
"littlebigcode","Machine Learning AI",1,34632,32453,0.988396174696961,2578,2197,0.852211016291699
"local.ch","Machine Learning AI",1,34632,32454,0.988426630931352,2578,2198,0.852598913886734
"localbini","Smart devices",1,24824,22459,0.981470960975397,2641,2217,0.839454751987883
"localsearch (swisscom directories ag)","Cloud computing",1,68768,62638,0.990402403352044,4399,3792,0.862014094112298
"locatee ag 8047 zürich, zh","Cloud computing",1,68768,62639,0.990418214878647,4399,3793,0.862241418504206
"logicflow ag 8041 zürich, zh homeoffice","Machine Learning AI",1,34632,32455,0.988457087165743,2578,2199,0.852986811481769
"login berufsbildung ag bülach, zh","Smart devices",1,24824,22460,0.981514661539134,2641,2218,0.839833396440742
"login berufsbildung ag davos, gr","Smart devices",1,24824,22461,0.981558362102871,2641,2219,0.840212040893601
"login berufsbildung ag olten, so","Smart devices",1,24824,22462,0.981602062666608,2641,2220,0.84059068534646
"login berufsbildung ag rotkreuz, zg","Smart devices",1,24824,22463,0.981645763230346,2641,2221,0.840969329799318
"login berufsbildung ag saint moritz, gr","Smart devices",1,24824,22464,0.981689463794083,2641,2222,0.841347974252177
"login berufsbildung ag sursee, lu","Smart devices",1,24824,22465,0.98173316435782,2641,2223,0.841726618705036
"logitech","Virtual Reality",1,4164,3978,0.98295033358043,453,384,0.847682119205298
"logitech g","Machine Learning AI",1,34632,32456,0.988487543400134,2578,2200,0.853374709076804
"logitech g","Virtual Reality",1,4164,3979,0.983197430195206,453,385,0.849889624724062
"lombard odier","Machine Learning AI",1,34632,32457,0.988517999634525,2578,2201,0.853762606671839
"lombard odier group","Machine Learning AI",1,34632,32458,0.988548455868916,2578,2202,0.854150504266874
"loomis schweiz ag","Cloud computing",1,68768,62640,0.990434026405249,4399,3794,0.862468742896113
"loomis schweiz ag kloten, zh","Smart devices",1,24824,22466,0.981776864921557,2641,2224,0.842105263157895
"looqlee gmbh","Machine Learning AI",1,34632,32459,0.988578912103308,2578,2203,0.854538401861908
"lotus partners","Machine Learning AI",1,34632,32460,0.988609368337699,2578,2204,0.854926299456943
"lourens systems gmbh","Cloud computing",1,68768,62641,0.990449837931852,4399,3795,0.86269606728802
"lucht probst associates","Cloud computing",1,68768,62642,0.990465649458455,4399,3796,0.862923391679927
"lufthansa","Smart devices",1,24824,22467,0.981820565485295,2641,2225,0.842483907610754
"luftwaffe, fluaplatzkommando emmen","Machine Learning AI",1,34632,32461,0.98863982457209,2578,2205,0.855314197051978
"luks luzerner kantonsspital","Cloud computing",1,68768,62643,0.990481460985058,4399,3797,0.863150716071834
"lumena ag","Solar Power",1,7667,6174,0.982651599554353,744,635,0.853494623655914
"lunajets s.a.","Smart devices",1,24824,22468,0.981864266049032,2641,2226,0.842862552063612
"lunaphore technologies","Machine Learning AI",1,34632,32462,0.988670280806481,2578,2206,0.855702094647013
"lutz bodenmüller ag","Solar Power",1,7667,6175,0.982810759191469,744,636,0.854838709677419
"luware","Cloud computing",1,68768,62644,0.990497272511661,4399,3798,0.863378040463742
"luzerner kantonalbank ag","Smart devices",1,24824,22469,0.981907966612769,2641,2227,0.843241196516471
"lvmh","3d printing",1,2181,2054,0.975308641975309,335,283,0.844776119402985
"lvmh","Cloud computing",1,68768,62645,0.990513084038264,4399,3799,0.863605364855649
"lyreco switzerland ag","Smart devices",1,24824,22470,0.981951667176507,2641,2228,0.84361984096933
"ländlejobs","Solar Power",1,7667,6176,0.982969918828585,744,637,0.856182795698925
"m.i.s trend s.a","Smart devices",1,24824,22471,0.981995367740244,2641,2229,0.843998485422189
"m3 groupe","Cloud computing",1,68768,62646,0.990528895564867,4399,3800,0.863832689247556
"machine learning architects basel - a cell of the swiss digital network","Cloud computing",1,68768,62647,0.99054470709147,4399,3801,0.864060013639463
"machine learning engineer en adnovum","Cloud computing",1,68768,62648,0.990560518618073,4399,3802,0.864287338031371
"machine learning engineer en adnovum","Machine Learning AI",1,34632,32463,0.988700737040872,2578,2207,0.856089992242048
"macu4","3d printing",1,2181,2055,0.975783475783476,335,284,0.847761194029851
"mada communications sa","Machine Learning AI",1,34632,32464,0.988731193275263,2578,2208,0.856477889837083
"magazine zum globus","Cloud computing",1,68768,62649,0.990576330144675,4399,3803,0.864514662423278
"magazine zum globus","Smart devices",1,24824,22472,0.982039068303981,2641,2230,0.844377129875047
"magento, an adobe company","Smart devices",1,24824,22473,0.982082768867718,2641,2231,0.844755774327906
"magic leap switzerland gmbh","Cloud computing",1,68768,62650,0.990592141671278,4399,3804,0.864741986815185
"magic leap, inc. zürich, zh","Machine Learning AI",1,34632,32465,0.988761649509655,2578,2209,0.856865787432118
"magic leap, inc. zürich, zh","Virtual Reality",1,4164,3980,0.983444526809983,453,386,0.852097130242826
"magma learning","Machine Learning AI",1,34632,32466,0.988792105744046,2578,2210,0.857253685027153
"magma learning","Smart devices",1,24824,22474,0.982126469431456,2641,2232,0.845134418780765
"magnolia","Cloud computing",1,68768,62651,0.990607953197881,4399,3805,0.864969311207093
"maison de retraite st joseph","Smart devices",1,24824,22475,0.982170169995193,2641,2233,0.845513063233624
"major bit group 6900 lugano, ti vorübergehend im homeoffice","Machine Learning AI",1,34632,32467,0.988822561978437,2578,2211,0.857641582622188
"maklando","Smart devices",1,24824,22476,0.98221387055893,2641,2234,0.845891707686482
"man energy solutions","Cloud computing",1,68768,62652,0.990623764724484,4399,3806,0.865196635599
"management assistant bei dsm","Smart devices",1,24824,22477,0.982257571122667,2641,2235,0.846270352139341
"manager (w/m/d) betrieb - betriebsführung photovoltaik bei enbw-energie baden","Solar Power",1,7667,6177,0.983129078465701,744,638,0.85752688172043
"manexperts","Solar Power",1,7667,6178,0.983288238102817,744,639,0.858870967741935
"manexperts (schweiz) gmbh","Solar Power",1,7667,6179,0.983447397739933,744,640,0.860215053763441
"manning gmbh","Cloud computing",1,68768,62653,0.990639576251087,4399,3807,0.865423959990907
"manor","Cloud computing",1,68768,62654,0.99065538777769,4399,3808,0.865651284382814
"manor ag","Cloud computing",1,68768,62655,0.990671199304293,4399,3809,0.865878608774722
"manor ag 210 bewertungen fribourg, fr","Smart devices",1,24824,22478,0.982301271686405,2641,2236,0.8466489965922
"manpower 18,069 bewertungen bern, be","Solar Power",1,7667,6180,0.983606557377049,744,641,0.861559139784946
"manpower 18,069 bewertungen lausanne, vd","Machine Learning AI",1,34632,32468,0.988853018212828,2578,2212,0.858029480217223
"manpower group (suisse)","Cloud computing",1,68768,62656,0.990687010830896,4399,3810,0.866105933166629
"manpowergroup deutschland","Smart devices",1,24824,22479,0.982344972250142,2641,2237,0.847027641045059
"mantu","Machine Learning AI",1,34632,32469,0.988883474447219,2578,2213,0.858417377812258
"marco fuhrer management consultants","Cloud computing",1,68768,62657,0.990702822357499,4399,3811,0.866333257558536
"marco fuhrer management consultants","Machine Learning AI",1,34632,32470,0.98891393068161,2578,2214,0.858805275407292
"marco polo","Cloud computing",1,68768,62658,0.990718633884102,4399,3812,0.866560581950443
"marcura®","Cloud computing",1,68768,62659,0.990734445410704,4399,3813,0.866787906342351
"marcura®","Machine Learning AI",1,34632,32471,0.988944386916002,2578,2215,0.859193173002327
"marketing manager – practice development d-a-ch (m/f/d) bei align technology","Machine Learning AI",1,34632,32472,0.988974843150393,2578,2216,0.859581070597362
"marketing specialist contractor, consumer marketing bei align technology","Machine Learning AI",1,34632,32473,0.989005299384784,2578,2217,0.859968968192397
